ORIGIN,DEST,CRS_ELAPSED_TIME
FAR,AZA,191.0
FAR,BNA,141.0
FAR,DEN,133.0
FAR,DFW,169.0
FAR,LAS,191.0
FAR,MCO,228.0
FAR,MSP,73.0
FAR,ORD,126.0
FAR,PHX,213.0
FAR,PIE,209.0
FAR,SFB,211.0
FAT,ATL,260.0
FAT,DAL,195.0
FAT,DEN,145.0
FAT,DFW,194.0
FAT,LAS,75.0
FAT,LAX,80.0
FAT,ORD,237.0
FAT,PDX,117.0
FAT,PHX,103.0
FAT,SAN,81.0
FAT,SEA,143.0
FAT,SFO,63.0
FAT,SLC,103.0
FAY,ATL,95.0
FAY,CLT,78.0
FCA,AZA,163.0
FCA,DEN,139.0
FCA,DFW,210.0
FCA,IAH,235.0
FCA,LAS,148.0
FCA,LAX,185.0
FCA,LGA,273.0
FCA,MSP,161.0
FCA,OAK,145.0
FCA,ORD,209.0
FCA,PDX,122.0
FCA,SAN,197.0
FCA,SEA,121.0
FCA,SFO,161.0
FCA,SLC,109.0
FLG,DFW,146.0
FLG,LAX,94.0
FLG,PHX,59.0
FLL,ABE,174.0
FLL,ACY,154.0
FLL,ALB,185.0
FLL,ATL,119.0
FLL,ATW,212.0
FLL,AUS,193.0
FLL,AVL,121.0
FLL,BDL,180.0
FLL,BGR,212.0
FLL,BHM,118.0
FLL,BLV,171.0
FLL,BNA,145.0
FLL,BOS,196.0
FLL,BQN,148.0
FLL,BUF,182.0
FLL,BWI,151.0
FLL,CAE,109.0
FLL,CAK,166.0
FLL,CHA,130.0
FLL,CHS,101.0
FLL,CID,202.0
FLL,CLE,174.0
FLL,CLT,129.0
FLL,CMH,160.0
FLL,CVG,156.0
FLL,DAL,190.0
FLL,DCA,152.0
FLL,DEN,275.0
FLL,DFW,201.0
FLL,DSM,207.0
FLL,DTW,184.0
FLL,EWR,181.0
FLL,EYW,50.0
FLL,FNT,195.0
FLL,FSD,241.0
FLL,FWA,175.0
FLL,GRR,192.0
FLL,GSP,112.0
FLL,HDN,297.0
FLL,HOU,170.0
FLL,HPN,181.0
FLL,HSV,134.0
FLL,HTS,145.0
FLL,IAD,154.0
FLL,IAH,178.0
FLL,IND,168.0
FLL,ISP,171.0
FLL,JAX,80.0
FLL,JFK,176.0
FLL,LAS,327.0
FLL,LAX,347.0
FLL,LBE,158.0
FLL,LCK,157.0
FLL,LEX,146.0
FLL,LGA,176.0
FLL,MCI,205.0
FLL,MCO,68.0
FLL,MDT,167.0
FLL,MDW,190.0
FLL,MEM,152.0
FLL,MHT,193.0
FLL,MKE,200.0
FLL,MSP,236.0
FLL,MSY,128.0
FLL,MYR,105.0
FLL,OMA,225.0
FLL,ORD,207.0
FLL,ORF,133.0
FLL,ORH,184.0
FLL,PBG,199.0
FLL,PDX,397.0
FLL,PHL,169.0
FLL,PHX,310.0
FLL,PIA,182.0
FLL,PIT,161.0
FLL,PNS,111.0
FLL,PVD,181.0
FLL,RDU,128.0
FLL,RIC,139.0
FLL,ROC,183.0
FLL,SAN,358.0
FLL,SAT,196.0
FLL,SAV,91.0
FLL,SBN,179.0
FLL,SDF,152.0
FLL,SEA,404.0
FLL,SFO,385.0
FLL,SJU,155.0
FLL,SLC,309.0
FLL,STL,175.0
FLL,STT,156.0
FLL,STX,159.0
FLL,SWF,185.0
FLL,SYR,185.0
FLL,TPA,64.0
FLL,TVC,216.0
FLL,TYS,124.0
FLL,USA,121.0
FLL,XNA,188.0
FMN,DEN,70.0
FNT,AZA,251.0
FNT,BNA,102.0
FNT,EWR,110.0
FNT,FLL,191.0
FNT,JAX,149.0
FNT,LAS,265.0
FNT,ORD,87.0
FNT,PDX,272.0
FNT,PGD,182.0
FNT,PIE,171.0
FNT,SFB,160.0
FNT,SRQ,177.0
FNT,VPS,185.0
FOD,ORD,89.0
FSD,ATL,154.0
FSD,AZA,171.0
FSD,BNA,123.0
FSD,DEN,113.0
FSD,DFW,140.5
FSD,FLL,218.0
FSD,LAS,177.0
FSD,LAX,205.0
FSD,MSP,69.0
FSD,ORD,110.0
FSD,PGD,198.0
FSD,PHX,183.0
FSD,PIE,184.0
FSD,SFB,186.0
FSM,DFW,78.0
FWA,ATL,115.0
FWA,AZA,236.0
FWA,CLT,105.0
FWA,DFW,162.0
FWA,DTW,60.0
FWA,FLL,168.0
FWA,LAS,244.0
FWA,MSP,118.0
FWA,MYR,103.0
FWA,ORD,74.0
FWA,PGD,156.0
FWA,PIE,139.0
FWA,SFB,137.0
FWA,SRQ,150.0
GCC,DEN,90.0
GCK,DFW,91.0
GEG,ATL,262.0
GEG,AZA,162.0
GEG,BOI,72.0
GEG,DAL,200.0
GEG,DEN,138.0
GEG,DFW,213.0
GEG,LAS,140.0
GEG,LAX,172.0
GEG,MDW,205.0
GEG,MSP,173.0
GEG,OAK,130.0
GEG,ORD,221.0
GEG,PDX,74.0
GEG,PHX,155.0
GEG,SAN,171.5
GEG,SEA,80.0
GEG,SFO,145.0
GEG,SJC,130.0
GEG,SLC,107.0
GEG,SMF,110.0
GEG,SNA,159.0
GFK,AZA,199.0
GFK,LAS,194.0
GFK,MSP,81.0
GFK,SFB,224.0
GGG,DFW,69.5
GJT,ATL,197.0
GJT,DEN,81.0
GJT,DFW,134.0
GJT,LAS,88.0
GJT,PHX,106.0
GJT,SLC,67.0
GNV,ATL,83.0
GNV,AUS,151.0
GNV,BNA,112.0
GNV,CLL,151.0
GNV,CLT,97.0
GNV,DFW,168.0
GNV,IAH,139.0
GNV,MIA,71.5
GPT,ATL,86.0
GPT,CLT,118.0
GPT,DFW,114.0
GRB,ATL,137.0
GRB,CLT,141.0
GRB,DCA,119.0
GRB,DEN,165.0
GRB,DTW,79.0
GRB,LAX,274.0
GRB,LGA,150.0
GRB,MCO,180.0
GRB,MSP,81.0
GRB,ORD,79.0
GRB,PHL,128.0
GRB,PHX,230.0
GRB,SLC,209.0
GRI,AZA,147.0
GRI,DFW,115.0
GRI,LAS,158.0
GRK,DFW,62.0
GRR,ATL,124.0
GRR,AUS,184.0
GRR,AZA,240.0
GRR,BNA,96.0
GRR,BOS,122.0
GRR,BWI,100.0
GRR,CLT,118.0
GRR,DCA,107.0
GRR,DEN,177.0
GRR,DFW,168.0
GRR,DTW,60.0
GRR,EWR,124.0
GRR,FLL,190.0
GRR,IAH,200.0
GRR,JAX,137.0
GRR,LAS,250.0
GRR,LAX,266.0
GRR,LGA,117.0
GRR,MCO,172.0
GRR,MDW,60.0
GRR,MIA,198.0
GRR,MSP,99.0
GRR,MYR,122.0
GRR,ORD,72.0
GRR,PBI,200.0
GRR,PDX,270.0
GRR,PGD,177.0
GRR,PHL,115.0
GRR,PHX,264.0
GRR,PIE,166.0
GRR,RSW,190.0
GRR,SAV,128.0
GRR,SFB,158.0
GRR,SRQ,171.0
GRR,TPA,171.0
GRR,VPS,145.0
GSO,ATL,85.0
GSO,CLT,60.0
GSO,DCA,76.0
GSO,DEN,244.0
GSO,DFW,185.0
GSO,DTW,105.0
GSO,EWR,112.0
GSO,IAD,74.0
GSO,LGA,99.0
GSO,MIA,125.0
GSO,ORD,134.0
GSO,PHL,93.0
GSO,PIE,106.0
GSO,SFB,95.0
GSP,ATL,65.0
GSP,BNA,75.0
GSP,BOS,140.0
GSP,BWI,90.0
GSP,CLT,66.0
GSP,DCA,97.0
GSP,DEN,221.0
GSP,DFW,167.0
GSP,DTW,108.0
GSP,EWR,120.0
GSP,FLL,115.0
GSP,HOU,145.0
GSP,IAH,166.0
GSP,LGA,116.0
GSP,MIA,116.0
GSP,MSY,107.0
GSP,ORD,135.0
GSP,PHL,110.0
GSP,PIE,91.0
GSP,SFB,83.0
GSP,SRQ,99.0
GSP,TLH,86.0
GST,JNU,39.0
GTF,AZA,148.0
GTF,DEN,123.0
GTF,LAS,135.0
GTF,MSP,151.0
GTF,ORD,191.0
GTF,SEA,115.0
GTF,SLC,98.0
GTR,DFW,112.0
GUC,DEN,77.0
GUC,DFW,123.0
GUC,ORD,184.5
GUF,ATW,175.0
GUF,BLV,112.5
GUF,BNA,100.0
GUF,CVG,123.0
GUF,DSM,146.0
GUF,HOU,95.0
GUF,MCI,130.0
GUF,TYS,90.0
GUF,XNA,110.0
GUM,HNL,435.0
GUM,SPN,45.0
HDN,ATL,189.0
HDN,BNA,162.5
HDN,BOS,245.0
HDN,DAL,130.0
HDN,DEN,72.0
HDN,DFW,142.0
HDN,EWR,237.0
HDN,FLL,248.0
HDN,IAD,222.0
HDN,IAH,182.0
HDN,LAX,164.0
HDN,MSP,136.0
HDN,ORD,168.0
HDN,SAN,153.0
HDN,SEA,174.0
HDN,SFO,173.0
HGR,MYR,83.0
HGR,PIE,139.0
HGR,SFB,128.0
HHH,ATL,76.0
HHH,BOS,153.0
HHH,CLT,79.0
HHH,DCA,104.0
HHH,EWR,131.0
HHH,LGA,131.0
HHH,ORD,158.0
HHH,PHL,121.0
HIB,MSP,68.0
HLN,DEN,126.0
HLN,SEA,111.0
HLN,SLC,94.0
HNL,ANC,367.0
HNL,ATL,520.0
HNL,AUS,440.0
HNL,BOS,585.0
HNL,DEN,401.0
HNL,DFW,435.0
HNL,DTW,520.0
HNL,EWR,574.0
HNL,GUM,465.0
HNL,IAD,560.0
HNL,IAH,453.0
HNL,ITO,56.0
HNL,JFK,584.0
HNL,KOA,48.0
HNL,LAS,345.0
HNL,LAX,330.0
HNL,LGB,325.0
HNL,LIH,42.0
HNL,MSP,470.0
HNL,OAK,315.0
HNL,OGG,43.0
HNL,ONT,332.0
HNL,ORD,486.0
HNL,PAE,360.0
HNL,PDX,330.0
HNL,PHX,360.0
HNL,PPG,345.0
HNL,SAN,330.0
HNL,SEA,353.0
HNL,SFO,308.0
HNL,SJC,315.0
HNL,SLC,370.0
HNL,SMF,315.0
HOB,DEN,112.0
HOB,IAH,107.0
HOU,ABQ,135.0
HOU,AMA,105.0
HOU,ATL,120.0
HOU,AUS,55.0
HOU,AVL,131.0
HOU,BHM,100.0
HOU,BNA,115.0
HOU,BUF,175.0
HOU,BUR,225.0
HOU,BWI,175.0
HOU,CHS,140.0
HOU,CLT,145.0
HOU,CMH,150.0
HOU,COS,140.0
HOU,CRP,60.0
HOU,DAL,70.0
HOU,DCA,175.0
HOU,DEN,155.0
HOU,DFW,81.0
HOU,DSM,131.0
HOU,ECP,100.0
HOU,ELP,120.0
HOU,FLL,140.0
HOU,GSP,130.0
HOU,GUF,90.0
HOU,HRL,65.0
HOU,IND,135.0
HOU,JAN,80.0
HOU,JAX,125.0
HOU,LAS,195.0
HOU,LAX,220.0
HOU,LBB,95.0
HOU,LGA,205.0
HOU,LGB,210.0
HOU,LIT,90.0
HOU,MAF,90.0
HOU,MCI,115.0
HOU,MCO,135.0
HOU,MDW,145.0
HOU,MEM,90.0
HOU,MIA,145.0
HOU,MSY,70.0
HOU,OAK,250.0
HOU,OKC,85.0
HOU,OMA,130.0
HOU,ONT,210.0
HOU,PHX,170.0
HOU,PIT,165.0
HOU,PNS,90.0
HOU,PVU,189.0
HOU,RDU,150.0
HOU,RSW,140.0
HOU,SAN,205.0
HOU,SAT,60.0
HOU,SAV,130.0
HOU,SBN,147.0
HOU,SDF,130.0
HOU,SEA,275.0
HOU,SJC,245.0
HOU,SJU,265.0
HOU,SLC,190.0
HOU,SMF,250.0
HOU,SRQ,130.0
HOU,STL,120.0
HOU,TPA,125.0
HOU,TUL,90.0
HOU,TUS,155.0
HOU,TYS,121.0
HOU,VPS,100.0
HPN,ACK,64.0
HPN,ATL,147.0
HPN,CLT,121.0
HPN,DCA,79.0
HPN,DTW,113.0
HPN,FLL,180.0
HPN,MCO,170.0
HPN,MIA,194.0
HPN,ORD,156.0
HPN,PBI,175.0
HPN,RSW,185.0
HPN,SJU,226.0
HPN,TPA,173.0
HRL,AUS,75.0
HRL,DAL,95.0
HRL,DEN,188.0
HRL,DFW,99.0
HRL,HOU,70.0
HRL,IAH,81.0
HRL,MSP,190.0
HRL,ORD,189.0
HSV,ATL,64.0
HSV,CLT,99.0
HSV,DCA,117.0
HSV,DEN,198.0
HSV,DFW,133.0
HSV,DTW,118.0
HSV,FLL,124.0
HSV,IAH,129.0
HSV,MIA,127.0
HSV,ORD,132.0
HTS,FLL,142.0
HTS,MYR,72.0
HTS,PGD,120.0
HTS,PIE,117.0
HTS,SFB,110.0
HTS,VPS,103.0
HYA,DCA,104.0
HYA,JFK,75.0
HYA,LGA,80.0
HYA,ORD,186.0
HYA,PHL,90.0
HYS,DEN,86.0
IAD,ABQ,252.0
IAD,ANC,462.0
IAD,ATL,117.0
IAD,AUS,218.0
IAD,AVL,94.0
IAD,BDL,87.0
IAD,BNA,118.0
IAD,BOS,99.0
IAD,BTV,99.0
IAD,BUF,84.0
IAD,BZN,276.0
IAD,CHS,110.0
IAD,CLE,83.0
IAD,CLT,95.0
IAD,CMH,86.0
IAD,CVG,100.0
IAD,DEN,239.0
IAD,DFW,212.0
IAD,DTW,100.0
IAD,EGE,270.0
IAD,EWR,81.0
IAD,EYW,181.0
IAD,FLL,166.0
IAD,HDN,269.0
IAD,HNL,661.0
IAD,IAH,205.0
IAD,IND,110.0
IAD,JAC,280.0
IAD,JAX,132.0
IAD,JFK,91.0
IAD,JST,60.0
IAD,LAS,317.0
IAD,LAX,344.0
IAD,LGA,93.0
IAD,MCI,182.0
IAD,MCO,145.0
IAD,MGW,67.0
IAD,MIA,170.0
IAD,MSN,125.0
IAD,MSP,174.0
IAD,MSY,168.0
IAD,MYR,91.0
IAD,ORD,134.0
IAD,ORF,67.0
IAD,PBI,162.0
IAD,PDX,342.0
IAD,PGD,151.0
IAD,PHL,75.0
IAD,PHX,307.0
IAD,PIT,66.0
IAD,PSP,342.0
IAD,PVD,94.0
IAD,PWM,108.0
IAD,RDU,71.0
IAD,RIC,61.0
IAD,ROC,83.0
IAD,RSW,160.0
IAD,SAN,337.0
IAD,SAT,224.0
IAD,SAV,121.0
IAD,SBN,112.0
IAD,SCE,65.0
IAD,SDF,110.0
IAD,SEA,350.0
IAD,SFO,358.0
IAD,SJU,230.0
IAD,SLC,291.0
IAD,SMF,356.0
IAD,SRQ,145.5
IAD,STL,143.0
IAD,STT,237.0
IAD,SYR,83.0
IAD,TPA,151.0
IAD,TVC,114.0
IAD,TYS,94.0
IAD,VPS,146.0
IAG,MYR,115.0
IAG,PGD,178.0
IAG,PIE,166.0
IAG,SFB,156.0
IAH,ABQ,147.0
IAH,AMA,121.0
IAH,ANC,440.0
IAH,ASE,186.0
IAH,ATL,126.0
IAH,ATW,160.0
IAH,AUS,62.0
IAH,BHM,120.0
IAH,BNA,124.0
IAH,BOS,234.0
IAH,BTR,74.0
IAH,BUF,190.0
IAH,BWI,184.0
IAH,BZN,226.0
IAH,CHS,155.0
IAH,CLE,170.0
IAH,CLT,157.0
IAH,CMH,161.0
IAH,COS,158.0
IAH,CRP,72.0
IAH,CVG,147.0
IAH,DCA,186.0
IAH,DEN,161.0
IAH,DFW,85.0
IAH,DSM,142.0
IAH,DTW,166.0
IAH,ECP,114.0
IAH,EGE,190.0
IAH,ELP,130.0
IAH,EWR,215.0
IAH,FCA,249.0
IAH,FLL,153.0
IAH,GNV,127.0
IAH,GSP,136.0
IAH,HDN,194.0
IAH,HNL,521.0
IAH,HOB,112.0
IAH,HRL,84.0
IAH,HSV,121.0
IAH,IAD,188.0
IAH,ICT,119.0
IAH,IND,144.0
IAH,JAC,214.0
IAH,JAN,94.0
IAH,JAX,133.0
IAH,JFK,219.0
IAH,LAS,205.0
IAH,LAX,226.0
IAH,LBB,107.0
IAH,LCH,62.0
IAH,LFT,68.0
IAH,LGA,211.0
IAH,LIT,97.0
IAH,MAF,98.0
IAH,MCI,125.0
IAH,MCO,148.0
IAH,MDW,153.0
IAH,MEI,94.0
IAH,MEM,104.0
IAH,MFE,86.0
IAH,MIA,156.0
IAH,MKE,167.0
IAH,MOB,93.0
IAH,MSN,168.0
IAH,MSP,172.0
IAH,MSY,76.0
IAH,MTJ,174.0
IAH,OKC,99.0
IAH,OMA,138.0
IAH,ONT,213.0
IAH,ORD,167.0
IAH,ORF,176.0
IAH,PBI,152.0
IAH,PDX,272.0
IAH,PHL,201.0
IAH,PHX,183.0
IAH,PIB,88.0
IAH,PIT,169.0
IAH,PNS,103.0
IAH,PSP,227.0
IAH,PWM,249.0
IAH,RDU,166.0
IAH,RIC,169.0
IAH,RNO,239.0
IAH,RSW,143.0
IAH,SAF,139.0
IAH,SAN,210.0
IAH,SAT,68.0
IAH,SBN,153.0
IAH,SDF,138.0
IAH,SEA,289.0
IAH,SFO,260.0
IAH,SGF,116.0
IAH,SHV,70.0
IAH,SJC,241.0
IAH,SJU,270.0
IAH,SLC,201.0
IAH,SLN,128.0
IAH,SMF,258.0
IAH,SNA,223.0
IAH,SRQ,156.0
IAH,STL,128.0
IAH,STT,295.0
IAH,TPA,136.0
IAH,TUL,97.0
IAH,TUS,171.0
IAH,TVC,176.0
IAH,VCT,55.0
IAH,XNA,102.0
ICT,ATL,133.0
ICT,AZA,142.0
ICT,DCA,169.0
ICT,DEN,100.0
ICT,DFW,85.0
ICT,IAH,116.0
ICT,LAS,160.0
ICT,LAX,176.5
ICT,MIA,187.0
ICT,MSP,114.0
ICT,ORD,123.0
ICT,PHX,157.0
ICT,PIE,154.0
ICT,SFB,158.0
ICT,STL,80.0
ICT,VPS,126.0
IDA,AZA,119.5
IDA,DEN,111.0
IDA,DFW,175.0
IDA,LAS,105.0
IDA,OAK,123.0
IDA,ORD,194.0
IDA,PDX,100.0
IDA,PHX,136.0
IDA,SEA,129.0
IDA,SLC,67.0
IDA,SNA,131.0
ILM,ATL,95.0
ILM,BOS,124.0
ILM,CLT,75.0
ILM,DCA,85.0
ILM,DEN,234.0
ILM,DFW,207.0
ILM,EWR,122.0
ILM,LGA,103.0
ILM,MIA,118.0
ILM,MSP,185.0
ILM,ORD,155.0
ILM,PHL,92.0
IMT,DTW,82.0
IMT,MSP,76.0
IND,ATL,98.0
IND,AUS,158.0
IND,BNA,65.0
IND,BOS,141.0
IND,BWI,95.0
IND,CHS,104.0
IND,CLT,104.0
IND,DAL,140.0
IND,DCA,103.0
IND,DEN,170.0
IND,DFW,148.0
IND,DTW,73.0
IND,ECP,110.0
IND,EUG,275.0
IND,EWR,127.0
IND,EYW,161.0
IND,FLL,160.0
IND,HOU,155.0
IND,IAD,103.0
IND,IAH,159.0
IND,JAX,117.0
IND,JFK,134.0
IND,LAS,245.0
IND,LAX,275.0
IND,LGA,125.0
IND,MCI,95.0
IND,MCO,140.0
IND,MDW,70.0
IND,MIA,166.0
IND,MSP,113.0
IND,MSY,132.0
IND,MYR,100.0
IND,ORD,80.0
IND,PBI,161.0
IND,PDX,261.0
IND,PGD,149.0
IND,PHL,113.0
IND,PHX,235.0
IND,PIE,134.0
IND,RDU,103.0
IND,RSW,145.0
IND,SAN,260.0
IND,SAV,108.0
IND,SEA,287.0
IND,SFB,131.0
IND,SFO,293.0
IND,SLC,223.0
IND,SRQ,140.0
IND,TPA,135.0
IND,VPS,112.0
INL,MSP,76.0
ISP,BWI,75.0
ISP,FLL,177.0
ISP,MCO,175.0
ISP,MIA,185.0
ISP,MYR,114.0
ISP,PBI,175.0
ISP,RSW,200.0
ISP,TPA,185.0
ITH,EWR,89.0
ITO,HNL,56.0
ITO,OGG,41.0
JAC,ATL,217.0
JAC,CLT,249.0
JAC,DEN,105.0
JAC,DFW,168.0
JAC,EWR,258.0
JAC,IAD,255.0
JAC,IAH,197.0
JAC,LAX,149.0
JAC,MSP,146.0
JAC,ORD,187.0
JAC,SAN,147.0
JAC,SEA,139.0
JAC,SFO,150.0
JAC,SLC,68.0
JAN,ATL,83.0
JAN,BNA,72.5
JAN,BWI,140.0
JAN,CLT,121.0
JAN,DCA,152.0
JAN,DFW,103.0
JAN,HOU,85.0
JAN,IAH,93.0
JAN,LAS,225.0
JAN,MCO,110.0
JAX,ATL,76.0
JAX,AUS,169.0
JAX,BLV,121.0
JAX,BNA,100.0
JAX,BOS,163.0
JAX,BWI,115.0
JAX,CAK,119.0
JAX,CLT,89.0
JAX,CVG,113.0
JAX,DAL,155.0
JAX,DCA,115.0
JAX,DEN,235.0
JAX,DFW,171.0
JAX,DSM,172.0
JAX,DTW,140.0
JAX,EWR,141.0
JAX,FLL,80.0
JAX,FNT,141.0
JAX,GRR,141.0
JAX,HOU,150.0
JAX,IAD,113.0
JAX,IAH,156.0
JAX,IND,121.0
JAX,JFK,140.0
JAX,LAS,292.0
JAX,LGA,145.0
JAX,MCI,150.0
JAX,MDT,120.0
JAX,MDW,145.0
JAX,MIA,81.0
JAX,MSP,193.0
JAX,ORD,165.0
JAX,ORF,96.0
JAX,PHL,131.0
JAX,PHX,280.0
JAX,PIT,116.0
JAX,SEA,359.0
JAX,SJU,183.0
JAX,STL,130.0
JAX,TPA,44.0
JAX,TYS,80.0
JFK,ABQ,289.0
JFK,ACK,83.0
JFK,ANC,461.0
JFK,ATL,158.0
JFK,AUS,259.0
JFK,BDL,69.0
JFK,BNA,158.0
JFK,BOS,81.0
JFK,BQN,232.0
JFK,BTV,89.0
JFK,BUF,94.0
JFK,BUR,376.0
JFK,BZN,304.0
JFK,CHS,138.0
JFK,CLE,113.0
JFK,CLT,129.0
JFK,CMH,120.0
JFK,CVG,138.0
JFK,DAB,163.0
JFK,DCA,91.0
JFK,DEN,279.0
JFK,DFW,245.0
JFK,DTW,133.5
JFK,EGE,297.0
JFK,FLL,192.0
JFK,HNL,658.0
JFK,HYA,80.0
JFK,IAD,92.0
JFK,IAH,249.0
JFK,IND,145.0
JFK,JAX,160.0
JFK,LAS,351.0
JFK,LAX,378.0
JFK,MCI,212.0
JFK,MCO,180.0
JFK,MEM,189.0
JFK,MHT,88.0
JFK,MIA,196.0
JFK,MKE,169.0
JFK,MSP,197.0
JFK,MSY,212.0
JFK,MVY,76.0
JFK,ONT,369.0
JFK,ORD,172.0
JFK,ORF,91.0
JFK,ORH,62.0
JFK,PBI,186.0
JFK,PDX,377.0
JFK,PHX,339.0
JFK,PIT,108.0
JFK,PSE,253.0
JFK,PSP,372.0
JFK,PVD,72.0
JFK,PWM,86.0
JFK,RDU,112.0
JFK,RIC,110.0
JFK,RNO,371.0
JFK,ROC,89.0
JFK,RSW,195.0
JFK,SAN,375.0
JFK,SAT,258.0
JFK,SAV,151.0
JFK,SDF,141.0
JFK,SEA,381.0
JFK,SFO,398.0
JFK,SJU,238.0
JFK,SLC,325.0
JFK,SMF,388.0
JFK,SNA,381.0
JFK,SRQ,189.0
JFK,STL,180.0
JFK,STT,241.0
JFK,SYR,84.0
JFK,TPA,186.0
JFK,VRB,184.0
JLN,DEN,125.0
JLN,ORD,112.0
JMS,DEN,120.0
JMS,DVL,47.0
JNU,ANC,108.0
JNU,GST,39.0
JNU,KTN,61.0
JNU,PSG,46.0
JNU,SEA,147.0
JNU,SIT,44.0
JNU,YAK,62.0
JST,IAD,60.0
JST,ORD,117.0
KOA,ANC,375.0
KOA,DEN,395.0
KOA,DFW,421.0
KOA,HNL,50.0
KOA,LAS,340.0
KOA,LAX,325.0
KOA,LIH,56.0
KOA,OAK,310.0
KOA,OGG,37.0
KOA,ORD,479.0
KOA,PDX,334.0
KOA,PHX,348.0
KOA,SAN,326.0
KOA,SEA,354.0
KOA,SFO,309.0
KOA,SJC,307.0
KOA,SLC,365.0
KOA,SMF,310.0
KTN,JNU,61.0
KTN,SEA,118.0
KTN,SIT,55.0
KTN,WRG,42.0
LAF,ORD,68.0
LAN,DCA,103.0
LAN,DTW,50.0
LAN,ORD,78.0
LAR,DEN,68.0
LAS,ABQ,90.0
LAS,ALB,285.0
LAS,AMA,125.0
LAS,ANC,334.0
LAS,ATL,236.0
LAS,ATW,217.0
LAS,AUS,160.0
LAS,AVL,236.0
LAS,AZA,80.0
LAS,BHM,215.0
LAS,BIL,130.0
LAS,BIS,161.0
LAS,BLI,167.0
LAS,BLV,198.0
LAS,BNA,215.0
LAS,BOI,110.0
LAS,BOS,309.0
LAS,BUF,260.0
LAS,BUR,75.0
LAS,BWI,270.0
LAS,BZN,125.0
LAS,CAK,262.0
LAS,CHA,232.0
LAS,CID,191.0
LAS,CLE,246.0
LAS,CLT,262.0
LAS,CMH,235.0
LAS,COS,110.0
LAS,CVG,225.0
LAS,DAL,160.0
LAS,DCA,270.0
LAS,DEN,119.0
LAS,DFW,168.0
LAS,DSM,175.0
LAS,DTW,235.0
LAS,ELP,105.0
LAS,EUG,135.0
LAS,EWR,295.0
LAS,FAR,179.0
LAS,FAT,77.0
LAS,FCA,149.5
LAS,FLL,277.0
LAS,FNT,234.0
LAS,FSD,169.0
LAS,FWA,222.0
LAS,GEG,145.0
LAS,GFK,182.0
LAS,GJT,87.0
LAS,GRI,148.0
LAS,GRR,224.0
LAS,GTF,141.0
LAS,HNL,384.0
LAS,HOU,180.0
LAS,IAD,273.0
LAS,IAH,184.0
LAS,ICT,146.0
LAS,IDA,109.0
LAS,IND,215.0
LAS,JAN,205.0
LAS,JAX,255.0
LAS,JFK,303.0
LAS,KOA,375.0
LAS,LAX,78.0
